timestamp_s,arm_pos_rad,arm_actual_vel_rad_s,pendulum_pos_rad,pendulum_vel_rad_s,action_cmd,acceleration_cmd_rad_s2
5.40009,0.2013,-0.2749,-0.6771,0.2301,-0.2601,-13.0034
5.42516,0.1885,-0.5091,-0.6461,0.1299,-0.2558,-12.7903
5.45008,0.16,-1.1428,-0.6404,0.024,-0.3474,-17.3719
5.47509,0.1335,-1.0599,-0.6619,-0.09,-0.337,-16.849
5.50009,0.081,-2.1009,-0.7074,-0.1907,-0.4066,-20.3285
5.52513,0.0358,-1.8033,-0.7756,-0.2858,-0.2284,-11.4205
5.55013,-0.0437,-3.1805,-0.8589,-0.3487,-0.0858,-4.2885
5.57508,-0.1001,-2.263,-0.9521,-0.3907,0.2546,12.7277
5.60007,-0.1831,-3.3187,0.9517,-0.4029,0.5336,26.6783
5.62523,-0.2283,-1.7953,0.8557,-0.4019,0.5779,28.8972
5.65008,-0.2749,-1.8764,0.7729,-0.3467,0.4925,24.6258
5.67508,-0.2926,-0.707,0.7064,-0.2787,0.3173,15.8636
5.70015,-0.3039,-0.4502,0.6614,-0.1887,0.2488,12.439
5.7251,-0.3043,-0.0197,0.6411,-0.0849,0.2046,10.2311
5.75008,-0.2965,0.3144,0.6469,0.024,0.1679,8.3927
5.77514,-0.2862,0.4114,0.6781,0.1309,0.0559,2.7936
5.80009,-0.267,0.7673,0.7334,0.2316,-0.1125,-5.6264
5.8251,-0.2553,0.471,0.8108,0.3242,-0.2831,-14.1568
5.85008,-0.244,0.4519,0.9049,0.3942,-0.4029,-20.1436
5.87514,-0.2459,-0.0784,-0.991,0.4362,-0.422,-21.1017
5.90009,-0.2636,-0.7084,-0.8848,0.4449,-0.3994,-19.9691
5.92509,-0.2857,-0.8837,-0.788,0.4055,-0.3448,-17.2388
5.95019,-0.3151,-1.1733,-0.7101,0.3262,-0.3087,-15.4351
5.97508,-0.3726,-2.3068,-0.6622,0.2004,-0.4124,-20.6209
6.00008,-0.4457,-2.9259,-0.6377,0.1028,-0.4802,-24.0085
