timestamp_s,arm_pos_rad,arm_actual_vel_rad_s,pendulum_pos_rad,pendulum_vel_rad_s,action_cmd
22.15009,0.4452,-3.6517,-0.5988,-0.0511,-1.0
22.1751,0.4053,-5.0055,-0.6375,-0.1621,-1.0
22.20009,0.3656,-4.989,-0.6985,-0.2557,-1.0
22.22518,0.3258,-4.9879,-0.7783,-0.3344,-1.0
22.25009,0.2859,-5.0264,-0.871,-0.3881,-1.0
22.27509,0.2462,-4.9858,-0.969,-0.4106,-0.7379
22.30015,0.2064,-4.9955,0.9338,-0.407,-0.2307
22.32513,0.1666,-5.0114,0.8447,-0.3733,0.2499
22.35009,0.1342,-4.0714,0.7672,-0.3247,0.3351
22.37509,0.1119,-2.8076,0.7079,-0.2485,0.3674
22.40009,0.1005,-1.433,0.6675,-0.1692,0.3901
22.4251,0.1008,0.0393,0.6498,-0.0741,0.4568
22.45009,0.1147,1.7483,0.6581,0.0348,0.5084
22.47509,0.1437,3.6513,0.6683,0.043,0.5534
22.50009,0.1834,4.9876,0.6874,0.0798,0.6161
22.5251,0.2233,5.0051,0.7291,0.1749,0.5802
22.55014,0.2631,4.9995,0.7921,0.2638,0.4515
22.57509,0.303,5.0171,0.8756,0.3497,0.2644
22.60009,0.3427,4.9874,0.9739,0.4116,0.1163
22.62509,0.3825,5.0053,-0.9276,0.4126,-0.0278
22.65015,0.4214,4.8785,-0.8395,0.3692,-0.2976
22.67509,0.4516,3.799,-0.7605,0.3308,-0.6712
22.70009,0.4616,1.2563,-0.6941,0.2782,-0.9507
22.72508,0.4433,-2.2981,-0.6459,0.202,-1.0
22.75017,0.4034,-4.9892,-0.6211,0.1038,-1.0
22.77508,0.3636,-5.0249,-0.6195,0.0066,-1.0
22.80009,0.3239,-4.9869,-0.6406,-0.0885,-1.0
22.82509,0.2842,-4.9873,-0.6812,-0.1698,-1.0
22.85009,0.2444,-5.0062,-0.7437,-0.2618,-1.0
22.87508,0.2045,-5.0083,-0.8247,-0.3395,-1.0
22.90009,0.1648,-4.9862,-0.9203,-0.4004,-0.8098
22.92508,0.125,-5.0076,0.9786,-0.4234,-0.3071
22.95009,0.0852,-5.005,0.8817,-0.406,0.2494
22.97511,0.0528,-4.0611,0.792,-0.3758,0.4217
23.00011,0.0331,-2.4746,0.7163,-0.317,0.4632
23.02509,0.0272,-0.7467,0.6586,-0.2419,0.4713
23.05008,0.0353,1.0213,0.6263,-0.135,0.5369
23.07509,0.0594,3.0231,0.6207,-0.0235,0.6149
23.1001,0.0992,5.0039,0.6407,0.0839,0.7255
23.12509,0.1391,5.0099,0.6539,0.0552,0.6774
23.15014,0.1787,4.9774,0.6823,0.1186,0.6557
23.17509,0.2186,5.0164,0.7352,0.2219,0.5959
23.2001,0.2583,4.9859,0.8125,0.3237,0.4371
23.22509,0.2981,5.0078,0.9153,0.4305,0.2583
23.25014,0.338,4.9978,-0.9604,0.5205,0.1741
23.2751,0.3778,5.0146,-0.8356,0.5231,0.1276
23.30009,0.4175,4.9892,-0.7305,0.4403,-0.0105
23.32516,0.457,4.9535,-0.6484,0.3436,-0.034
23.35009,0.4955,4.8447,-0.5989,0.2076,0.0593
23.37509,0.5352,4.9873,-0.577,0.0915,0.2508
23.40008,0.575,5.0077,-0.5847,-0.0322,0.4071
23.42515,0.6148,4.9931,-0.6202,-0.1488,0.4195
23.45042,0.6547,4.953,-0.6837,-0.2659,0.2675
23.47509,0.6944,5.0543,-0.7666,-0.3472,0.0784
23.50009,0.6944,0.0,-0.8594,-0.3886,-0.6073
23.52508,0.6763,-2.2781,-0.9312,-0.3007,-0.981
23.55017,0.6366,-4.9698,-0.9751,-0.1841,-1.0
23.57508,0.5966,-5.0442,-0.9913,-0.068,-1.0
23.60009,0.557,-4.966,0.9635,-0.1892,-0.8384
23.62509,0.5172,-5.0077,0.9243,-0.1641,-0.6041
23.65009,0.4773,-5.0066,0.8906,-0.1411,-0.392
23.6751,0.4377,-4.9853,0.8663,-0.1018,-0.2598
23.70009,0.3978,-5.009,0.8533,-0.0547,-0.202
23.72508,0.358,-5.0081,0.8525,-0.0031,-0.1795
23.75008,0.3183,-4.9876,0.8615,0.0373,-0.1636
23.7751,0.2784,-5.0033,0.882,0.0859,-0.168
23.8001,0.2386,-5.0063,0.9102,0.1181,-0.1734
23.82509,0.1989,-4.9906,0.9424,0.135,-0.173
23.85009,0.1591,-5.0065,0.9718,0.1232,-0.1438
23.87509,0.1192,-5.0063,0.9922,0.0854,-0.0927
23.90014,0.0795,-4.9777,-0.9994,0.0353,-0.0118
23.92508,0.0397,-5.0179,-0.9984,0.0041,0.0673
23.95009,0.0019,-4.7515,-0.9991,-0.0031,0.1456
23.97508,-0.0316,-4.2028,-0.991,0.0343,0.172
24.00009,-0.0598,-3.553,-0.9591,0.1335,0.0685
24.0252,-0.0861,-3.2833,-0.9338,0.1058,-0.0095
24.05013,-0.1128,-3.3673,-0.9139,0.0833,-0.051
24.07509,-0.1408,-3.5203,-0.9004,0.0568,-0.0495
24.10008,-0.1703,-3.7121,-0.8953,0.0215,0.004
24.12509,-0.1997,-3.6911,-0.8977,-0.0102,0.0807
24.15088,-0.2267,-3.292,-0.9116,-0.0583,0.1831
24.17508,-0.2487,-2.86,-0.9333,-0.091,0.2707
24.20009,-0.2619,-1.6489,-0.9696,-0.1519,0.3832
24.22513,-0.2639,-0.2548,0.9836,-0.1958,0.4551
24.2502,-0.2525,1.4296,0.9257,-0.2429,0.5261
24.27508,-0.2252,3.4519,0.8638,-0.2592,0.5254
24.30009,-0.1855,4.9864,0.8043,-0.249,0.5151
24.32513,-0.1458,4.9785,0.7542,-0.2102,0.5273
24.35009,-0.1059,5.0164,0.7202,-0.1421,0.5653
24.37508,-0.0663,4.9882,0.708,-0.0511,0.6047
24.40008,-0.0264,5.0071,0.717,0.0378,0.6197
24.42508,0.0134,5.0062,0.7473,0.1268,0.5968
24.45014,0.0531,4.9754,0.7969,0.2076,0.5051
24.47508,0.0931,5.0386,0.861,0.2684,0.3425
24.50009,0.1328,4.9867,0.9365,0.3165,0.1868
24.52508,0.1725,4.988,-0.9823,0.34,0.0476
24.55013,0.2123,4.9975,-0.9034,0.3303,-0.1179
24.57509,0.2487,4.5827,-0.8295,0.3099,-0.3595
24.60011,0.2742,3.198,-0.7628,0.2792,-0.6816
24.62509,0.2794,0.6485,-0.71,0.2214,-0.8565
24.65009,0.2591,-2.5527,-0.67,0.1672,-1.0
24.67508,0.2192,-5.0075,-0.6426,0.115,-1.0
24.70011,0.1795,-4.9822,-0.629,0.0568,-1.0
24.72509,0.1397,-5.0103,-0.642,-0.0542,-1.0
24.75014,0.0998,-4.9965,-0.683,-0.1718,-1.0
24.77508,0.06,-5.0189,-0.7461,-0.2644,-1.0
24.80008,0.0203,-4.9877,-0.8295,-0.3492,-0.8779
24.8251,-0.0194,-4.984,-0.9248,-0.3993,-0.524
24.85014,-0.0592,-4.9977,0.9741,-0.4234,0.1282
24.87509,-0.0953,-4.5455,0.875,-0.4152,0.5149
24.90009,-0.1158,-2.5724,0.7819,-0.3901,0.5791
24.92521,-0.1192,-0.4299,0.6959,-0.36,0.5714
24.95015,-0.1053,1.7511,0.6333,-0.2623,0.5818
24.97509,-0.0742,3.9179,0.5929,1.0,0.9877
25.00009,-0.0347,4.9669,0.5779,-0.0629,0.819
25.02511,0.0052,5.0025,0.5944,0.069,0.8308
25.05024,0.045,4.9821,0.6412,-1.0,1.0
25.07508,0.085,5.0572,0.7135,0.3027,0.7792
25.10009,0.1245,4.9672,0.7822,0.2879,0.5837
25.12509,0.1644,5.0065,0.8624,0.3359,0.3614
25.15017,0.2041,4.9719,0.9552,0.3886,0.1916
25.17509,0.2441,5.0421,-0.9451,0.4178,0.0923
25.20008,0.2838,4.9888,-0.8451,0.4188,-0.025
25.22508,0.3227,4.8885,-0.7565,0.3712,-0.1717
25.25011,0.3567,4.2758,-0.6835,0.3058,-0.382
25.27514,0.3792,2.8244,-0.6328,0.2122,-0.647
25.30009,0.3823,0.3934,-0.6062,0.1115,-0.8553
25.32509,0.3602,-2.7882,-0.6055,0.0031,-1.0
25.35009,0.3203,-5.0079,-0.6289,-0.0982,-1.0
25.37508,0.2805,-5.0077,-0.674,-0.1887,-1.0
25.40009,0.2408,-4.9864,-0.7366,-0.2623,-1.0
25.42508,0.2009,-5.0075,-0.8115,-0.314,-1.0
25.45009,0.1613,-4.9861,-0.8979,-0.362,-0.8695
25.47532,0.1214,-4.9605,-0.9941,-0.4029,-0.431
25.5001,0.0813,-5.0905,0.9127,-0.3901,0.1444
25.52509,0.0459,-4.441,0.8242,-0.3707,0.4144
25.55014,0.0228,-2.9001,0.7433,-0.339,0.4741
25.57508,0.0139,-1.1215,0.6771,-0.2771,0.4785
25.60015,0.0191,0.6461,0.6328,-0.1856,0.5282
25.62508,0.0403,2.6778,0.6134,-0.0813,0.5975
25.65014,0.0789,4.8391,0.6198,0.0266,0.7143
25.67509,0.1189,5.0366,0.6558,0.1508,0.7426
25.70009,0.1586,4.9882,0.7196,0.2674,0.6846
25.7251,0.1983,4.9838,0.7762,0.2373,0.5306
25.75018,0.2381,4.9918,0.8328,0.2367,0.351
25.77511,0.2781,5.0402,0.9043,0.2996,0.1771
25.80008,0.3178,4.9927,0.993,0.3717,0.0572
25.82509,0.3575,4.9863,-0.9081,0.4142,-0.0437
25.85016,0.3959,4.8161,-0.8147,0.3912,-0.2541
25.87518,0.427,3.9051,-0.7365,0.3278,-0.6148
25.90014,0.4395,1.5731,-0.6748,0.2582,-0.9133
25.92508,0.4248,-1.8498,-0.6356,0.1641,-1.0
25.95011,0.3852,-4.9822,-0.6193,0.0685,-1.0
25.97509,0.3453,-5.0117,-0.6252,-0.0251,-1.0
26.00009,0.3055,-5.0067,-0.6521,-0.1125,-1.0
26.02509,0.2658,-4.9863,-0.698,-0.1923,-1.0
26.05009,0.2259,-5.0071,-0.7643,-0.2777,-1.0
26.07509,0.1861,-5.0074,-0.8495,-0.3569,-1.0
26.10009,0.1464,-4.9866,-0.9458,-0.4034,-0.6998
26.12514,0.1066,-4.9978,0.9541,-0.4193,-0.1259
26.15013,0.0667,-5.0076,0.86,-0.3942,0.3432
26.1751,0.0372,-3.7166,0.7737,-0.3615,0.4407
26.20009,0.0208,-2.062,0.699,-0.3129,0.4684
26.22509,0.0183,-0.3142,0.6439,-0.2306,0.4831
26.25009,0.0303,1.5114,0.6124,-0.1319,0.5506
26.27509,0.0587,3.5744,0.6102,1.0,0.8586
26.30011,0.0984,4.9833,0.6383,-1.0,1.0
26.32514,0.1383,5.0002,0.6786,0.1687,0.7372
26.35014,0.1781,5.0071,0.7175,0.1631,0.6256
26.37509,0.218,5.0171,0.7743,0.2378,0.5134
26.40009,0.2577,4.9877,0.848,0.3088,0.3261
26.42509,0.2975,5.0058,0.9454,0.408,0.1771
26.45018,0.3372,4.97,-0.941,0.4755,0.1069
26.47518,0.3772,5.0267,-0.8297,0.4663,0.0082
26.50009,0.417,5.0244,-0.7366,0.3901,-0.1588
26.52512,0.4519,4.3745,-0.6636,0.3058,-0.3632
26.55014,0.4761,3.0403,-0.6125,0.2137,-0.5933
26.57508,0.4827,0.8266,-0.5897,0.0956,-0.8324
26.60009,0.4644,-2.2971,-0.5916,-0.0077,-1.0
26.62509,0.4247,-4.9869,-0.6201,-0.1197,-1.0
26.65016,0.3848,-4.9917,-0.6726,-0.2199,-1.0
26.67509,0.3448,-5.0423,-0.7438,-0.2981,-1.0
26.70009,0.3053,-4.9672,-0.8293,-0.3584,-1.0
26.72509,0.2655,-5.0074,-0.9242,-0.3973,-0.918
26.75009,0.2256,-5.0061,0.9785,-0.4075,-0.4783
26.77509,0.1859,-4.9879,0.8839,-0.3963,0.0529
26.8001,0.1477,-4.8078,0.7992,-0.3549,0.2843
26.82508,0.118,-3.7333,0.729,-0.294,0.3472
26.85009,0.0986,-2.4343,0.6793,-0.2081,0.3597
26.87515,0.09,-1.0773,0.6501,-0.1222,0.4163
26.90008,0.0938,0.4725,0.6461,-0.0169,0.4794
26.92509,0.1119,2.2767,0.6699,0.0997,0.5392
26.95008,0.1461,4.3017,0.6885,0.0777,0.5753
26.97509,0.1858,4.9864,0.7086,0.0844,0.5825
27.0001,0.2256,5.0042,0.7498,0.1723,0.526
27.02509,0.2655,5.0087,0.8101,0.2526,0.3889
27.05013,0.3052,4.9794,0.896,0.36,0.2193
27.07508,0.345,5.0164,0.9991,0.4321,0.1039
27.10014,0.3847,4.9766,-0.8928,0.4525,0.0061
27.12508,0.4247,5.0376,-0.7975,0.3993,-0.2067
27.15013,0.4581,4.1934,-0.7213,0.3191,-0.5732
27.17508,0.4747,2.0858,-0.6663,0.2306,-0.8987
27.2001,0.4645,-1.2755,-0.6304,0.1503,-1.0
27.22516,0.4247,-4.9931,-0.6208,0.0399,-1.0
27.25014,0.3847,-5.0315,-0.6334,-0.0527,-1.0
27.27508,0.345,-4.9984,-0.6659,-0.136,-1.0
27.30008,0.3053,-4.9874,-0.7167,-0.2127,-1.0
27.32511,0.2655,-5.0018,-0.785,-0.2863,-1.0
27.35011,0.2256,-5.0076,-0.8698,-0.3549,-1.0
27.37514,0.1859,-4.9796,-0.9642,-0.3958,-0.679
27.40009,0.1461,-5.0183,0.9395,-0.4034,-0.124
27.4251,0.1064,-4.9846,0.8485,-0.3809,0.3199
27.45011,0.0761,-3.808,0.7681,-0.337,0.3977
27.47509,0.0577,-2.3189,0.7017,-0.2782,0.4319
27.50009,0.0522,-0.6873,0.6566,-0.1887,0.4596
27.52509,0.0605,1.0407,0.6346,-0.092,0.5246
27.55009,0.0844,3.0035,0.6417,0.0297,0.6
27.5751,0.1242,5.0057,0.6709,0.1222,0.6924
27.60023,0.1639,4.9616,0.686,0.0634,0.6256
27.62509,0.2039,5.054,0.7141,0.1176,0.5884
27.6501,0.2434,4.9663,0.7655,0.2153,0.5019
27.6751,0.2833,5.0071,0.8391,0.3083,0.3352
27.7002,0.3231,4.9857,0.9384,0.4157,0.1838
27.72508,0.3631,5.0512,-0.9441,0.4924,0.1121
27.75008,0.4027,4.9674,-0.8274,0.4888,0.0308
27.7751,0.4425,5.0036,-0.7297,0.4091,-0.127
27.8001,0.4784,4.5158,-0.6566,0.3063,-0.3041
27.82514,0.5053,3.3719,-0.6125,0.1846,-0.5212
27.85009,0.5167,1.4364,-0.5934,0.0803,-0.768
27.87508,0.5053,-1.4336,-0.5972,-0.0159,-1.0
27.90008,0.4655,-5.0074,-0.6278,-0.1283,-1.0
27.92509,0.4256,-5.0045,-0.6819,-0.2265,-1.0
27.95014,0.3859,-4.9768,-0.7544,-0.3037,-1.0
27.97509,0.3459,-5.0377,-0.8395,-0.3564,-1.0
28.00015,0.3063,-4.9759,-0.9325,-0.3896,-0.9422
28.02511,0.2664,-5.0148,0.9731,-0.3953,-0.5196
28.05024,0.2267,-4.9603,0.8818,-0.3825,-0.0091
28.07509,0.1867,-5.0567,0.802,-0.3344,0.2319
28.10008,0.1539,-4.1248,0.7352,-0.2797,0.2927
28.12515,0.1298,-3.0159,0.6877,-0.1989,0.3233
28.15017,0.1153,-1.8243,0.6608,-0.113,0.3457
28.17508,0.1111,-0.532,0.6587,-0.0087,0.4066
28.20008,0.1189,0.9817,0.6814,0.0951,0.4283
28.22509,0.1397,2.6113,0.7081,0.112,0.4539
28.2502,0.1739,4.281,0.7361,0.1171,0.4714
28.2751,0.2139,5.0462,0.7828,0.1958,0.4349
28.30009,0.2534,4.9699,0.8478,0.272,0.2939
28.32508,0.2933,5.008,0.9241,0.3196,0.1379
28.35025,0.3331,4.9733,-0.9938,0.3441,-0.0066
28.37514,0.373,5.0287,-0.9122,0.3416,-0.1964
28.40008,0.4066,4.233,-0.8372,0.3145,-0.5726
28.4251,0.4231,2.0793,-0.7673,0.2925,-0.8545
28.4501,0.4144,-1.0997,-0.7119,0.2321,-1.0
28.47508,0.3758,-4.8523,-0.6763,0.1493,-1.0
28.50009,0.3359,-5.0056,-0.6582,0.0757,-1.0
28.52508,0.2961,-5.0082,-0.6582,0.0,-1.0
28.55009,0.2564,-4.987,-0.6764,-0.0762,-1.0
28.57509,0.2166,-5.0065,-0.7133,-0.1544,-1.0
28.6001,0.1767,-5.0043,-0.7708,-0.2408,-1.0
28.62508,0.137,-4.991,-0.8467,-0.318,-0.9709
28.65026,0.0972,-4.9719,-0.9343,-0.3671,-0.6694
28.67508,0.0572,-5.062,0.975,-0.3799,-0.0991
28.70008,0.0177,-4.9679,0.8854,-0.3753,0.3599
28.7251,-0.0114,-3.6491,0.802,-0.3492,0.4961
28.75013,-0.0256,-1.7845,0.728,-0.3099,0.5022
28.77509,-0.0248,0.0984,0.6707,-0.2403,0.5273
28.80009,-0.0084,2.0611,0.6337,-0.1549,0.5553
28.82508,0.0247,4.1643,0.6206,-0.0547,0.6497
28.85017,0.0644,4.9711,0.6355,0.0624,0.7316
28.87508,0.1044,5.0432,0.6802,0.1871,0.7293
28.90009,0.1441,4.9868,0.7487,0.2869,0.6401
28.92509,0.1837,4.9854,0.8069,0.2439,0.4598
28.95016,0.2236,4.9932,0.8685,0.2582,0.2752
28.97508,0.2634,5.0235,0.9404,0.3012,0.1085
29.00009,0.3031,4.9862,-0.9749,0.3549,-0.0172
29.0251,0.3423,4.9263,-0.8818,0.3896,-0.1443
29.05011,0.3773,4.3958,-0.7963,0.3584,-0.4365
29.07509,0.3994,2.7713,-0.7249,0.2991,-0.7863
29.1001,0.3978,-0.1962,-0.6713,0.2245,-0.9893
29.12508,0.3667,-3.9099,-0.6388,0.136,-1.0
29.15014,0.327,-4.9764,-0.6274,0.0476,-1.0
29.17509,0.2872,-5.0168,-0.6373,-0.0414,-1.0
29.20009,0.2475,-4.9875,-0.6672,-0.1253,-1.0
29.22509,0.2077,-5.0054,-0.7162,-0.205,-1.0
29.25009,0.1678,-5.0077,-0.7864,-0.294,-1.0
29.2751,0.1281,-4.9852,-0.8778,-0.383,-0.8813
29.30009,0.0883,-5.01,-0.9701,-0.3866,-0.4868
29.32509,0.0484,-5.006,0.9333,-0.4045,0.12
29.35009,0.0123,-4.5364,0.8401,-0.3907,0.4444
29.37508,-0.0106,-2.8868,0.7544,-0.359,0.5075
29.40009,-0.0184,-0.9816,0.6815,-0.3053,0.4964
29.4251,-0.0114,0.8831,0.6299,-0.2163,0.5429
29.45013,0.0117,2.902,0.6018,1.0,0.7558
29.47508,0.0516,5.0173,0.6002,-0.0066,0.7569
29.50013,0.0912,4.978,0.6294,-1.0,1.0
29.5251,0.1313,5.0319,0.6874,0.2429,0.7705
29.55013,0.1709,4.9807,0.7626,0.315,0.6201
29.57509,0.2108,5.0158,0.8243,0.2587,0.4105
29.60009,0.2505,4.9875,0.8964,0.3017,0.2148
29.62516,0.2903,4.9922,0.9821,0.359,0.0745
29.65014,0.3302,5.0111,-0.9208,0.407,-0.0246
29.67509,0.3692,4.9199,-0.8282,0.3876,-0.2132
29.70009,0.4019,4.1038,-0.746,0.3446,-0.528
29.72508,0.4188,2.1207,-0.6798,0.2771,-0.8547
29.75011,0.4103,-1.0593,-0.6351,0.1871,-1.0
29.77508,0.3717,-4.8542,-0.6139,0.089,-1.0
29.80009,0.332,-4.9864,-0.6156,-0.0072,-1.0
29.82514,0.2922,-4.9963,-0.6394,-0.0997,-1.0
29.8501,0.2523,-5.0144,-0.6836,-0.1851,-1.0
29.87508,0.2127,-4.9919,-0.7471,-0.2659,-1.0
29.90009,0.173,-4.9857,-0.8298,-0.3467,-1.0
29.92508,0.1331,-5.0083,-0.9253,-0.3999,-0.7567
29.95009,0.0933,-5.0051,0.9733,-0.4249,-0.2165
29.97509,0.0534,-5.0078,0.876,-0.4075,0.3199
30.00009,0.0233,-3.7882,0.7866,-0.3743,0.454
30.02509,0.0066,-2.1011,0.7065,-0.3354,0.4829
30.05009,0.0042,-0.2945,0.645,-0.2577,0.4956
30.07509,0.0167,1.5706,0.6066,1.0,0.4502
30.10009,0.0427,3.2606,0.5956,-0.046,0.6402
30.12508,0.0825,5.007,0.6152,-1.0,1.0
30.15008,0.1223,5.0072,0.6653,0.2096,0.7855
30.17508,0.162,4.9873,0.7157,0.2112,0.6613
30.2001,0.2019,5.0028,0.7692,0.224,0.5333
30.22509,0.2417,5.0091,0.8391,0.293,0.3506
30.25009,0.2814,4.9882,0.927,0.3682,0.18
30.27509,0.3212,5.0073,-0.9677,0.4413,0.095
30.30009,0.3611,5.0056,-0.8588,0.4561,0.0102
30.32513,0.4008,4.9802,-0.7621,0.405,-0.1484
30.35013,0.4363,4.4567,-0.6853,0.3216,-0.3786
30.37509,0.4603,3.0292,-0.6293,0.2347,-0.6494
30.40009,0.465,0.5891,-0.5967,0.1365,-0.892
30.42509,0.4431,-2.748,-0.5914,0.022,-1.0
30.4501,0.4033,-5.0064,-0.6121,-0.0864,-1.0
30.47508,0.3634,-5.0093,-0.6555,-0.182,-1.0
30.50008,0.3237,-4.9879,-0.72,-0.27,-1.0
30.52509,0.2839,-5.006,-0.7999,-0.3349,-1.0
30.55099,0.2442,-4.8123,-0.8955,-0.4004,-0.9657
30.57509,0.203,-5.3786,-0.9926,-0.4065,-0.5786
30.60009,0.1645,-4.8308,0.9066,-0.4224,-0.0019
30.62514,0.1248,-4.976,0.8149,-0.384,0.3047
30.65015,0.0941,-3.8664,0.7372,-0.3257,0.3709
30.67509,0.0744,-2.4803,0.6775,-0.25,0.3871
30.70012,0.0664,-1.0003,0.6407,-0.1539,0.4403
30.72508,0.0714,0.6292,0.6285,-0.0511,0.5125
30.75009,0.0917,2.5518,0.6453,0.0701,0.5969
30.77509,0.13,4.8097,0.6752,0.1253,0.6687
30.80013,0.1697,4.98,0.6929,0.0741,0.6163
30.82509,0.2095,5.0141,0.7275,0.1452,0.5733
30.8501,0.2494,5.0062,0.7843,0.2378,0.4639
30.87509,0.2891,4.9897,0.863,0.3298,0.2821
30.90009,0.3289,5.0069,0.9641,0.4234,0.142
30.92508,0.3686,4.9884,-0.9192,0.4888,0.094
30.95009,0.4084,5.0045,-0.8092,0.4607,-0.0352
30.97508,0.4472,4.8712,-0.7188,0.3789,-0.2318
31.0001,0.4791,4.0029,-0.6508,0.2848,-0.4714
31.02509,0.4967,2.2198,-0.6075,0.181,-0.7497
31.05014,0.4922,-0.5683,-0.5896,0.0752,-0.9833
31.07508,0.4581,-4.2897,-0.5979,-0.0348,-1.0
31.1001,0.4184,-4.984,-0.6334,-0.1488,-1.0
31.12509,0.3786,-5.0087,-0.6909,-0.2408,-1.0
31.1501,0.3387,-5.0059,-0.7673,-0.3201,-1.0
31.17508,0.2991,-4.9893,-0.8583,-0.3809,-1.0
31.20009,0.2592,-5.006,-0.9545,-0.4029,-0.8106
31.22514,0.2194,-4.9965,0.948,-0.4086,-0.3184
31.25017,0.1795,-5.0009,0.8556,-0.3871,0.1926
31.27511,0.1455,-4.2906,0.775,-0.3375,0.3166
31.30009,0.1209,-3.0858,0.7101,-0.272,0.3549
31.32509,0.1069,-1.7672,0.6658,-0.1856,0.3741
31.35015,0.1041,-0.3525,0.6442,-0.0905,0.4453
31.37509,0.1145,1.3188,0.6505,0.0266,0.4916
31.40009,0.1395,3.1411,0.6759,0.1064,0.5396
31.42509,0.1794,5.0077,0.6915,0.0654,0.6017
31.45017,0.2192,4.9912,0.7263,0.1457,0.5713
31.47508,0.2591,5.0244,0.7822,0.2342,0.463
31.50009,0.2988,4.9845,0.8578,0.3165,0.2838
31.52509,0.3386,5.0088,0.9495,0.384,0.1263
31.55016,0.3783,4.9724,-0.9525,0.4106,-0.0019
31.57515,0.4181,5.0086,-0.8605,0.3855,-0.2182
31.6001,0.4514,4.1913,-0.7809,0.3334,-0.5934
31.6251,0.4669,1.9439,-0.714,0.2802,-0.9193
31.6501,0.455,-1.4923,-0.6636,0.2112,-1.0
31.67509,0.4152,-5.0077,-0.6355,0.1176,-1.0
31.70008,0.3755,-4.9897,-0.6289,0.0276,-1.0
31.7251,0.3356,-5.0033,-0.6426,-0.0573,-1.0
31.75008,0.2958,-5.0099,-0.6753,-0.137,-1.0
31.77509,0.2561,-4.9866,-0.7288,-0.224,-1.0
31.8001,0.2162,-5.0036,-0.8032,-0.3119,-1.0
31.82509,0.1764,-5.0093,-0.8936,-0.3784,-0.8965
31.85013,0.1367,-4.979,-0.9906,-0.4065,-0.477
31.87508,0.0969,-5.0173,0.9128,-0.4045,0.1048
31.90009,0.0603,-4.5927,0.8218,-0.3814,0.3929
31.92508,0.0353,-3.143,0.7428,-0.3308,0.4522
31.95023,0.0239,-1.4247,0.6776,-0.273,0.4695
31.97508,0.0266,0.3358,0.6349,-0.179,0.5115
32.00015,0.0442,2.2121,0.6165,-0.0772,0.5863
32.0251,0.0797,4.466,0.6282,0.0491,0.6933
32.05014,0.1194,4.9793,0.6682,0.1677,0.7294
32.07508,0.1592,5.0189,0.7019,0.1411,0.6489
32.10008,0.1989,4.9879,0.7424,0.1698,0.56
32.1251,0.2387,5.0037,0.8029,0.2531,0.4259
32.15016,0.2786,4.9935,0.8818,0.3308,0.2452
32.17508,0.3184,5.0229,0.9812,0.4162,0.1208
32.20009,0.3581,4.9865,-0.9078,0.4648,0.0559
32.2251,0.3978,4.9846,-0.8026,0.4408,-0.0797
32.25017,0.4353,4.6989,-0.7151,0.3666,-0.2956
32.27513,0.4639,3.5989,-0.6506,0.27,-0.5803
32.30009,0.4752,1.4161,-0.6078,0.1795,-0.8453
32.32514,0.4612,-1.7443,-0.5916,0.068,-1.0
32.35014,0.4214,-5.0062,-0.6024,-0.0455,-1.0
32.37509,0.3817,-4.9983,-0.6372,-0.1457,-1.0
32.40009,0.342,-4.9863,-0.6936,-0.2362,-1.0
32.42514,0.3022,-4.9978,-0.7684,-0.3134,-1.0
32.4501,0.2623,-5.0133,-0.8557,-0.3656,-1.0
32.47511,0.2225,-5.0064,-0.9528,-0.4065,-0.7715
32.50009,0.1828,-4.9906,0.9469,-0.4203,-0.2529
32.52509,0.143,-5.0077,0.8529,-0.3937,0.2548
32.55009,0.1108,-4.0444,0.7683,-0.3543,0.3633
32.57508,0.0895,-2.6711,0.6993,-0.2889,0.3944
32.6001,0.0798,-1.2166,0.6519,-0.1989,0.4196
32.62508,0.0828,0.3733,0.6287,-0.0972,0.4993
32.65009,0.1006,2.238,0.635,0.0266,0.5805
32.67508,0.1359,4.438,0.6605,0.1069,0.6504
32.70008,0.1756,4.9872,0.678,0.0731,0.6335
32.72514,0.2155,4.9968,0.7111,0.1386,0.6015
32.75024,0.2553,4.9863,0.7675,0.2362,0.5078
32.77509,0.2953,5.0568,0.8453,0.3262,0.3259
32.80009,0.3348,4.9672,0.9462,0.4224,0.1671
32.82519,0.3745,4.9669,-0.938,0.4852,0.0915
32.85024,0.4145,5.0173,-0.8293,0.4551,-0.0488
32.87509,0.453,4.8597,-0.7375,0.3845,-0.2821
32.90008,0.4828,3.7511,-0.6675,0.2935,-0.6039
32.92509,0.4947,1.4921,-0.6194,0.2015,-0.8769
32.95017,0.4805,-1.7805,-0.5945,0.1043,-1.0
32.97513,0.4405,-5.0347,-0.5981,-0.0153,-1.0
33.00009,0.4008,-4.9957,-0.6268,-0.1202,-1.0
33.02509,0.3611,-4.9877,-0.6771,-0.2107,-1.0
33.0501,0.3212,-5.004,-0.7478,-0.2961,-1.0
33.07509,0.2814,-5.0102,-0.8315,-0.3508,-1.0
33.10008,0.2417,-4.9879,-0.9266,-0.3983,-0.8811
33.12508,0.2019,-5.0072,0.9722,-0.4239,-0.4125
33.15012,0.1622,-4.9805,0.8743,-0.4101,0.1242
33.17509,0.1261,-4.5402,0.7865,-0.3676,0.325
33.20009,0.0997,-3.3187,0.713,-0.3078,0.3692
33.22508,0.0842,-1.9442,0.6598,-0.2229,0.3902
